localminute,use,gen,grid,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water
1/11/2016 15:00,0.3079,1.1735,0.3079,1,11,15,131,347,255,72,764,344,5,69.14,1.036
1/11/2016 16:00,0.29835,0.623716667,0.29835,1,11,16,200,342,367,85,853,503,7,60.67,1.063
1/11/2016 17:00,1.763633333,0.137583333,1.763633333,1,11,17,94,892,609,94,892,609,9,54.74,1.099
1/11/2016 18:00,1.513533333,0,1.51145,1,11,18,278,295,459,101,896,650,10,52.21,1.144
1/11/2016 19:00,1.695216667,0.001516667,1.694516667,1,11,19,280,121,352,103,878,624,11,53.58,1.191
1/11/2016 20:00,1.744833333,0.000866667,1.743783333,1,11,20,99,832,533,99,832,533,11,58.58,1.224
1/11/2016 21:00,1.342966667,0,1.34235,1,11,21,173,148,233,78,782,392,11,66.38,1.235
1/11/2016 22:00,1.11355,0.001433333,1.1135,1,11,22,59,627,209,59,627,209,10,76.11,1.228
1/11/2016 23:00,0.83765,0,0.836366667,1,11,23,19,228,31,19,228,31,8,87.12,1.21
1/12/2016 0:00,0.466,0,0.46445,1,12,0,0,0,0,0,0,0,7,98.96,1.189
1/12/2016 1:00,0.385566667,0,0.384283333,1,12,1,0,0,0,0,0,0,6,111.35,1.17
1/12/2016 2:00,0.42915,0,0.427266667,1,12,2,0,0,0,0,0,0,5,124.07,1.156
1/12/2016 3:00,0.413266667,0,0.411483333,1,12,3,0,0,0,0,0,0,5,136.97,1.144
1/12/2016 4:00,0.370216667,0,0.368783333,1,12,4,0,0,0,0,0,0,4,149.86,1.126
1/12/2016 5:00,0.4296,0,0.4277,1,12,5,0,0,0,0,0,0,3,162.26,1.101
1/12/2016 6:00,0.970183333,0,0.969166667,1,12,6,0,0,0,0,0,0,2,171.11,1.076
1/12/2016 7:00,1.634633333,0.027483333,1.6336,1,12,7,0,0,0,0,0,0,2,165.68,1.053
1/12/2016 8:00,1.08995,0.601683333,1.08995,1,12,8,0,0,0,0,0,0,1,153.72,1.031
1/12/2016 9:00,0.417933333,2.3297,0.417933333,1,12,9,0,0,0,0,0,0,1,140.89,1.006
1/12/2016 10:00,0.410616667,3.198933333,0.410616667,1,12,10,0,0,0,0,0,0,1,127.97,0.978
1/12/2016 11:00,0.463666667,3.637733333,0.463666667,1,12,11,0,0,0,0,0,0,1,115.17,0.945
1/12/2016 12:00,0.41825,3.757966667,0.41825,1,12,12,0,0,0,0,0,0,1,102.65,0.914
1/12/2016 13:00,0.3922,3.583666667,0.3922,1,12,13,0,0,0,0,0,0,2,90.6,0.89
1/12/2016 14:00,0.502233333,3.169,0.502233333,1,12,14,45,607,158,45,607,158,5,79.29,0.879
1/12/2016 15:00,2.006166667,2.3776,2.006166667,1,12,15,64,804,351,64,804,351,9,69.08,0.879
1/12/2016 16:00,1.29435,0.914933333,1.29435,1,12,16,74,894,514,74,894,514,13,60.59,0.887
1/12/2016 17:00,1.225516667,0.0588,1.225333333,1,12,17,79,937,622,79,937,622,15,54.62,0.9
1/12/2016 18:00,1.4724,0.002983333,1.472366667,1,12,18,80,955,667,80,955,667,16,52.06,0.918
1/12/2016 19:00,1.47495,0.003966667,1.47495,1,12,19,79,946,643,79,946,643,16,53.41,0.937
1/12/2016 20:00,1.070766667,0.001966667,1.070766667,1,12,20,74,914,553,74,914,553,16,58.39,0.949
1/12/2016 21:00,0.9978,0.001433333,0.9975,1,12,21,66,842,406,66,842,406,15,66.19,0.951
1/12/2016 22:00,0.6131,0,0.612033333,1,12,22,51,694,220,51,694,220,14,75.94,0.944
1/12/2016 23:00,0.543516667,0,0.542883333,1,12,23,19,301,35,19,301,35,11,86.95,0.931
1/13/2016 0:00,0.507783333,0,0.507266667,1,13,0,0,0,0,0,0,0,9,98.81,0.918
1/13/2016 1:00,0.341983333,0,0.341283333,1,13,1,0,0,0,0,0,0,7,111.2,0.91
1/13/2016 2:00,0.322216667,0,0.32195,1,13,2,0,0,0,0,0,0,6,123.92,0.909
1/13/2016 3:00,0.291483333,0,0.291083333,1,13,3,0,0,0,0,0,0,6,136.83,0.912
1/13/2016 4:00,0.344766667,0,0.34405,1,13,4,0,0,0,0,0,0,5,149.71,0.916
1/13/2016 5:00,0.402783333,0,0.401766667,1,13,5,0,0,0,0,0,0,4,162.1,0.921
1/13/2016 6:00,1.026066667,0.001766667,1.025483333,1,13,6,0,0,0,0,0,0,4,170.93,0.923
1/13/2016 7:00,1.194366667,0.031666667,1.194133333,1,13,7,0,0,0,0,0,0,4,165.65,0.916
1/13/2016 8:00,0.864733333,0.6495,0.864733333,1,13,8,0,0,0,0,0,0,3,153.73,0.901
1/13/2016 9:00,0.4091,2.060633333,0.4091,1,13,9,0,0,0,0,0,0,3,140.92,0.888
1/13/2016 10:00,0.363066667,3.058066667,0.363066667,1,13,10,0,0,0,0,0,0,2,127.99,0.882
1/13/2016 11:00,0.226283333,3.70165,0.226283333,1,13,11,0,0,0,0,0,0,2,115.18,0.886
1/13/2016 12:00,0.23365,3.8411,0.23365,1,13,12,0,0,0,0,0,0,2,102.65,0.901
1/13/2016 13:00,0.204,3.6606,0.204,1,13,13,0,0,0,0,0,0,4,90.58,0.917
1/13/2016 14:00,0.25995,3.1989,0.25995,1,13,14,47,587,156,47,587,156,7,79.25,0.931
1/13/2016 15:00,0.318233333,2.35495,0.318233333,1,13,15,68,786,349,68,786,349,11,69.02,0.949
1/13/2016 16:00,0.3355,0.927916667,0.3355,1,13,16,79,877,511,79,877,511,14,60.49,0.967
1/13/2016 17:00,0.5114,0.0704,0.511033333,1,13,17,85,920,620,85,920,620,15,54.49,0.981
1/13/2016 18:00,0.94135,0,0.940366667,1,13,18,87,936,665,87,936,665,16,51.89,0.992
1/13/2016 19:00,3.067366667,0.0027,3.067366667,1,13,19,86,928,642,86,928,642,17,53.22,1.002
1/13/2016 20:00,1.38845,0.003416667,1.38845,1,13,20,81,896,553,81,896,553,16,58.21,1.01
1/13/2016 21:00,0.991216667,0.000483333,0.990866667,1,13,21,71,825,407,71,825,407,15,66.01,1.01
1/13/2016 22:00,0.63215,0,0.63035,1,13,22,55,673,221,55,673,221,13,75.76,1.002
1/13/2016 23:00,0.3884,0,0.387966667,1,13,23,20,280,36,20,280,36,10,86.79,0.995
1/14/2016 0:00,0.296166667,0,0.295816667,1,14,0,0,0,0,0,0,0,9,98.65,0.995
1/14/2016 1:00,0.387183333,0,0.386333333,1,14,1,0,0,0,0,0,0,8,111.04,1.008
1/14/2016 2:00,0.308283333,0,0.3075,1,14,2,0,0,0,0,0,0,8,123.78,1.045
1/14/2016 3:00,0.2711,0,0.270616667,1,14,3,0,0,0,0,0,0,7,136.68,1.112
1/14/2016 4:00,0.360733333,0,0.360016667,1,14,4,0,0,0,0,0,0,6,149.57,1.197
1/14/2016 5:00,0.323166667,0,0.322483333,1,14,5,0,0,0,0,0,0,6,161.93,1.295
1/14/2016 6:00,0.6315,0.002316667,0.631466667,1,14,6,0,0,0,0,0,0,5,170.75,1.412
1/14/2016 7:00,1.166783333,0.015733333,1.1648,1,14,7,0,0,0,0,0,0,5,165.6,1.54
1/14/2016 8:00,0.69135,0.337316667,0.69135,1,14,8,0,0,0,0,0,0,5,153.74,1.643
1/14/2016 9:00,0.275866667,1.470883333,0.275866667,1,14,9,0,0,0,0,0,0,5,140.93,1.7
1/14/2016 10:00,0.315783333,2.215633333,0.315783333,1,14,10,0,0,0,0,0,0,5,128,1.734
1/14/2016 11:00,0.3354,2.756133333,0.3354,1,14,11,0,0,0,0,0,0,5,115.19,1.766
1/14/2016 12:00,0.291633333,3.675383333,0.291633333,1,14,12,0,0,0,0,0,0,5,102.65,1.786
1/14/2016 13:00,0.2886,2.899483333,0.2886,1,14,13,0,0,0,0,0,0,7,90.56,1.774
1/14/2016 14:00,0.382083333,1.69055,0.382083333,1,14,14,55,495,147,55,495,147,10,79.21,1.735
1/14/2016 15:00,0.288516667,1.83595,0.288516667,1,14,15,139,299,247,78,718,336,13,68.95,1.704
1/14/2016 16:00,0.286483333,0.648233333,0.286483333,1,14,16,219,230,333,90,819,495,16,60.39,1.708
1/14/2016 17:00,0.569116667,0.077566667,0.568866667,1,14,17,160,648,538,98,865,602,17,54.35,1.752
1/14/2016 18:00,0.71705,0.0002,0.716283333,1,14,18,240,468,531,102,876,645,18,51.73,1.816
1/14/2016 19:00,1.118433333,0,1.117766667,1,14,19,283,109,349,103,860,620,19,53.04,1.871
1/14/2016 20:00,1.835466667,0,1.8335,1,14,20,98,822,533,98,822,533,19,58.01,1.875
1/14/2016 21:00,4.297083333,0.0019,4.297083333,1,14,21,83,758,393,83,758,393,18,65.82,1.818
1/14/2016 22:00,1.92465,0.00135,1.924616667,1,14,22,61,613,214,61,613,214,16,75.58,1.749
1/14/2016 23:00,0.526616667,0,0.525966667,1,14,23,22,233,36,22,233,36,14,86.62,1.699
1/15/2016 0:00,0.49905,0,0.498083333,1,15,0,0,0,0,0,0,0,13,98.49,1.632
1/15/2016 1:00,0.37225,0,0.371533333,1,15,1,0,0,0,0,0,0,12,110.89,1.513
1/15/2016 2:00,0.4224,0,0.421666667,1,15,2,0,0,0,0,0,0,12,123.63,1.359
1/15/2016 3:00,0.476683333,0,0.475183333,1,15,3,0,0,0,0,0,0,11,136.54,1.223
1/15/2016 4:00,0.395316667,0,0.394783333,1,15,4,0,0,0,0,0,0,10,149.42,1.123
1/15/2016 5:00,0.352533333,0,0.3517,1,15,5,0,0,0,0,0,0,10,161.76,1.035
1/15/2016 6:00,0.57305,0,0.571016667,1,15,6,0,0,0,0,0,0,10,170.55,0.929
1/15/2016 7:00,1.061583333,0.048816667,1.059133333,1,15,7,0,0,0,0,0,0,9,165.55,0.798
1/15/2016 8:00,0.7772,0.501983333,0.7772,1,15,8,0,0,0,0,0,0,8,153.73,0.671
1/15/2016 9:00,0.213516667,2.333616667,0.213516667,1,15,9,0,0,0,0,0,0,7,140.94,0.579
1/15/2016 10:00,0.339216667,3.226216667,0.339216667,1,15,10,0,0,0,0,0,0,6,128.01,0.51
1/15/2016 11:00,0.23085,3.623866667,0.23085,1,15,11,0,0,0,0,0,0,5,115.19,0.46
1/15/2016 12:00,0.22955,3.737616667,0.22955,1,15,12,0,0,0,0,0,0,5,102.64,0.456
1/15/2016 13:00,0.258583333,3.5607,0.258583333,1,15,13,0,0,0,0,0,0,6,90.54,0.501
1/15/2016 14:00,0.299066667,3.1277,0.299066667,1,15,14,41,668,167,41,668,167,8,79.16,0.55
1/15/2016 15:00,0.202666667,2.35715,0.202666667,1,15,15,56,861,366,56,861,366,12,68.88,0.575
1/15/2016 16:00,0.284883333,0.921583333,0.284883333,1,15,16,62,946,531,62,946,531,15,60.28,0.6
1/15/2016 17:00,0.533316667,0.0705,0.533233333,1,15,17,66,984,641,66,984,641,17,54.21,0.643
1/15/2016 18:00,0.649133333,0,0.649,1,15,18,72,987,685,72,987,685,18,51.55,0.697
1/15/2016 19:00,0.931416667,0.000333333,0.93125,1,15,19,71,977,661,71,977,661,18,52.84,0.754
1/15/2016 20:00,4.062583333,0,4.062,1,15,20,68,942,570,68,942,570,19,57.81,0.806
1/15/2016 21:00,2.080583333,0.000566667,2.0805,1,15,21,62,870,421,62,870,421,18,65.63,0.85
1/15/2016 22:00,0.83155,0.000516667,0.83155,1,15,22,49,723,232,49,723,232,17,75.4,0.887
1/15/2016 23:00,0.855833333,0,0.8556,1,15,23,20,341,41,20,341,41,15,86.45,0.923
1/16/2016 0:00,0.749283333,0,0.748616667,1,16,0,0,0,0,0,0,0,13,98.33,0.961
1/16/2016 1:00,0.416483333,0,0.4155,1,16,1,0,0,0,0,0,0,11,110.74,0.992
1/16/2016 2:00,0.418833333,0,0.417183333,1,16,2,0,0,0,0,0,0,9,123.48,0.999
1/16/2016 3:00,0.457766667,0,0.456266667,1,16,3,0,0,0,0,0,0,8,136.39,0.987
1/16/2016 4:00,0.369583333,0,0.368433333,1,16,4,0,0,0,0,0,0,8,149.27,0.994
1/16/2016 5:00,0.395,0,0.39375,1,16,5,0,0,0,0,0,0,7,161.59,1.039
1/16/2016 6:00,0.473916667,0,0.47235,1,16,6,0,0,0,0,0,0,6,170.36,1.097
1/16/2016 7:00,0.41505,0,0.41295,1,16,7,0,0,0,0,0,0,6,165.48,1.15
1/16/2016 8:00,2.99135,0.04025,2.990466667,1,16,8,0,0,0,0,0,0,6,153.73,1.205
1/16/2016 9:00,1.163183333,0.263383333,1.163183333,1,16,9,0,0,0,0,0,0,6,140.95,1.26
1/16/2016 10:00,0.689333333,0.525016667,0.689333333,1,16,10,0,0,0,0,0,0,7,128.01,1.299
1/16/2016 11:00,0.667833333,0.431366667,0.667833333,1,16,11,0,0,0,0,0,0,7,115.18,1.324
1/16/2016 12:00,0.735666667,1.059466667,0.735666667,1,16,12,0,0,0,0,0,0,6,102.62,1.369
1/16/2016 13:00,3.4876,2.372,3.4876,1,16,13,0,0,0,0,0,0,7,90.51,1.46
1/16/2016 14:00,1.699616667,3.119033333,1.699616667,1,16,14,65,0,65,75,325,136,8,79.11,1.585
1/16/2016 15:00,0.623666667,2.3888,0.623666667,1,16,15,139,25,148,134,488,311,9,68.8,1.682
1/16/2016 16:00,3.378933333,0.714566667,3.378933333,1,16,16,137,0,137,165,602,464,10,60.17,1.695
1/16/2016 17:00,3.928866667,0.116183333,3.928866667,1,16,17,12,0,12,167,698,577,11,54.05,1.605
1/16/2016 18:00,3.19745,0.002816667,3.19745,1,16,18,210,554,556,103,884,655,13,51.37,1.416
1/16/2016 19:00,1.20895,0.001533333,1.20895,1,16,19,93,902,641,93,902,641,14,52.64,1.236
1/16/2016 20:00,1.5863,0.002516667,1.586083333,1,16,20,85,878,556,85,878,556,14,57.61,1.156
1/16/2016 21:00,1.279183333,0,1.27815,1,16,21,85,775,407,85,775,407,13,65.43,1.135
1/16/2016 22:00,1.23505,0,1.23475,1,16,22,76,550,217,76,550,217,10,75.21,1.099
1/16/2016 23:00,1.392233333,0.001166667,1.391983333,1,16,23,27,165,38,27,165,38,7,86.27,1.01
1/17/2016 0:00,1.4585,0.000316667,1.458033333,1,17,0,0,0,0,0,0,0,5,98.16,0.919
1/17/2016 1:00,0.841983333,0,0.8412,1,17,1,0,0,0,0,0,0,4,110.58,0.86
1/17/2016 2:00,0.758016667,0,0.756733333,1,17,2,0,0,0,0,0,0,3,123.33,0.823
1/17/2016 3:00,0.897533333,0.00125,0.897116667,1,17,3,0,0,0,0,0,0,2,136.25,0.793
1/17/2016 4:00,0.4577,0,0.4564,1,17,4,0,0,0,0,0,0,2,149.11,0.771
1/17/2016 5:00,0.485883333,0,0.484816667,1,17,5,0,0,0,0,0,0,1,161.42,0.764
1/17/2016 6:00,0.858416667,0.0013,0.857866667,1,17,6,0,0,0,0,0,0,0,170.15,0.769
1/17/2016 7:00,0.618266667,0.023683333,0.617183333,1,17,7,0,0,0,0,0,0,0,165.41,0.777
1/17/2016 8:00,0.515983333,0.591416667,0.515983333,1,17,8,0,0,0,0,0,0,0,153.71,0.782
1/17/2016 9:00,0.496766667,2.319733333,0.496766667,1,17,9,0,0,0,0,0,0,0,140.95,0.788
1/17/2016 10:00,0.827383333,3.245583333,0.827383333,1,17,10,0,0,0,0,0,0,0,128.01,0.809
1/17/2016 11:00,0.592133333,3.686316667,0.592133333,1,17,11,0,0,0,0,0,0,0,115.18,0.843
1/17/2016 12:00,0.568266667,3.61335,0.568266667,1,17,12,0,0,0,0,0,0,0,102.6,0.877
1/17/2016 13:00,1.666366667,2.84315,1.666366667,1,17,13,0,0,0,0,0,0,1,90.47,0.905
1/17/2016 14:00,0.699016667,2.498016667,0.699016667,1,17,14,43,633,163,43,633,163,3,79.05,0.944
1/17/2016 15:00,0.6806,2.301433333,0.6806,1,17,15,61,821,359,61,821,359,6,68.71,1.004
1/17/2016 16:00,1.5746,0.817016667,1.5746,1,17,16,72,898,521,72,898,521,9,60.05,1.072
1/17/2016 17:00,3.95305,0.144883333,3.953033333,1,17,17,80,930,629,80,930,629,10,53.9,1.145
1/17/2016 18:00,2.525116667,0.001033333,2.525016667,1,17,18,86,935,672,86,935,672,11,51.18,1.221
1/17/2016 19:00,1.135866667,0,1.134216667,1,17,19,174,639,563,87,920,648,12,52.43,1.293
1/17/2016 20:00,1.473166667,0.0018,1.472833333,1,17,20,83,884,560,83,884,560,12,57.4,1.343
1/17/2016 21:00,2.987783333,0.003983333,2.987783333,1,17,21,117,580,360,76,805,414,11,65.23,1.338
1/17/2016 22:00,1.656166667,0.006383333,1.656166667,1,17,22,80,461,199,60,655,229,9,75.03,1.274
1/17/2016 23:00,1.416633333,0.00455,1.416633333,1,17,23,25,192,38,24,281,44,7,86.1,1.183
1/18/2016 0:00,1.033883333,0.002283333,1.033833333,1,18,0,0,0,0,0,0,0,6,98,1.107
1/18/2016 1:00,0.579183333,0.0021,0.579183333,1,18,1,0,0,0,0,0,0,6,110.43,1.065
1/18/2016 2:00,0.488266667,0,0.487833333,1,18,2,0,0,0,0,0,0,5,123.19,1.047
1/18/2016 3:00,0.806583333,0.00235,0.806333333,1,18,3,0,0,0,0,0,0,4,136.1,1.042
1/18/2016 4:00,0.371516667,0.000516667,0.371383333,1,18,4,0,0,0,0,0,0,3,148.96,1.049
1/18/2016 5:00,0.385816667,0.000283333,0.385683333,1,18,5,0,0,0,0,0,0,3,161.25,1.073
1/18/2016 6:00,0.533866667,8.33E-05,0.5332,1,18,6,0,0,0,0,0,0,2,169.94,1.113
1/18/2016 7:00,0.437883333,0.029633333,0.43735,1,18,7,0,0,0,0,0,0,2,165.33,1.145
1/18/2016 8:00,0.3593,0.5054,0.3593,1,18,8,0,0,0,0,0,0,2,153.69,1.138
1/18/2016 9:00,0.508566667,2.259116667,0.508566667,1,18,9,0,0,0,0,0,0,1,140.94,1.098
1/18/2016 10:00,1.163566667,3.15955,1.163566667,1,18,10,0,0,0,0,0,0,1,128.01,1.064
1/18/2016 11:00,0.923883333,3.644066667,0.923883333,1,18,11,0,0,0,0,0,0,0,115.16,1.058
1/18/2016 12:00,0.980966667,3.79225,0.980966667,1,18,12,0,0,0,0,0,0,0,102.58,1.071
1/18/2016 13:00,0.573633333,3.628916667,0.573633333,1,18,13,0,0,0,0,0,0,1,90.43,1.073
1/18/2016 14:00,0.7104,3.200766667,0.7104,1,18,14,51,561,158,51,561,158,4,78.99,1.06
1/18/2016 15:00,0.704866667,2.40335,0.704866667,1,18,15,73,766,353,73,766,353,7,68.62,1.043
1/18/2016 16:00,2.32455,0.9382,2.32455,1,18,16,86,859,517,86,859,517,9,59.92,1.02
1/18/2016 17:00,1.556,0.098466667,1.556,1,18,17,93,906,629,93,906,629,11,53.73,0.991
1/18/2016 18:00,0.960666667,0.003033333,0.960666667,1,18,18,92,932,679,92,932,679,12,50.98,0.963
1/18/2016 19:00,0.996433333,0.002383333,0.996416667,1,18,19,90,927,659,90,927,659,13,52.22,0.954
1/18/2016 20:00,1.027466667,0.000583333,1.027383333,1,18,20,85,895,571,85,895,571,13,57.19,0.961
1/18/2016 21:00,0.941566667,0.0014,0.941533333,1,18,21,74,833,426,74,833,426,13,65.03,0.973
1/18/2016 22:00,1.221916667,0.001166667,1.2207,1,18,22,58,689,238,58,689,238,11,74.84,0.985
1/18/2016 23:00,1.202033333,0.002383333,1.201033333,1,18,23,25,323,47,25,323,47,8,85.92,1
1/19/2016 0:00,0.6639,0,0.661483333,1,19,0,0,0,0,0,0,0,6,97.83,1.02
1/19/2016 1:00,0.429266667,0.00015,0.429083333,1,19,1,0,0,0,0,0,0,6,110.27,1.035
1/19/2016 2:00,0.442833333,0,0.442533333,1,19,2,0,0,0,0,0,0,6,123.04,1.024
1/19/2016 3:00,0.3624,0.0004,0.36235,1,19,3,0,0,0,0,0,0,5,135.95,0.992
1/19/2016 4:00,0.395566667,0,0.395266667,1,19,4,0,0,0,0,0,0,5,148.81,0.959
1/19/2016 5:00,0.446633333,0,0.446416667,1,19,5,0,0,0,0,0,0,4,161.07,0.943
1/19/2016 6:00,0.7739,0,0.770866667,1,19,6,0,0,0,0,0,0,4,169.73,0.948
1/19/2016 7:00,1.2623,0.018,1.260783333,1,19,7,0,0,0,0,0,0,4,165.24,0.974
1/19/2016 8:00,0.478516667,0.36725,0.478516667,1,19,8,0,0,0,0,0,0,4,153.66,1.029
1/19/2016 9:00,0.375066667,1.756916667,0.375066667,1,19,9,0,0,0,0,0,0,5,140.93,1.115
1/19/2016 10:00,0.327216667,1.772283333,0.327216667,1,19,10,0,0,0,0,0,0,5,127.99,1.221
1/19/2016 11:00,0.37795,1.38055,0.37795,1,19,11,0,0,0,0,0,0,5,115.14,1.316
1/19/2016 12:00,0.430983333,1.71155,0.430983333,1,19,12,0,0,0,0,0,0,6,102.55,1.38
1/19/2016 13:00,0.4163,2.4736,0.4163,1,19,13,0,0,0,0,0,0,6,90.38,1.417
1/19/2016 14:00,0.34035,2.40935,0.34035,1,19,14,59,488,152,59,488,152,7,78.92,1.442
1/19/2016 15:00,1.892266667,1.22285,1.892266667,1,19,15,85,704,343,85,704,343,9,68.52,1.472
1/19/2016 16:00,2.434366667,0.6719,2.434366667,1,19,16,188,431,405,95,816,506,13,59.79,1.523
1/19/2016 17:00,0.587866667,0.09985,0.587783333,1,19,17,279,116,348,100,868,616,16,53.56,1.605
1/19/2016 18:00,1.0708,0.000183333,1.0702,1,19,18,304,185,421,108,872,659,17,50.78,1.711
1/19/2016 19:00,1.012766667,0,1.00995,1,19,19,292,210,422,109,855,636,18,52,1.804
1/19/2016 20:00,1.071666667,0,1.070533333,1,19,20,155,613,489,104,816,549,18,56.97,1.833
1/19/2016 21:00,1.1377,0.003316667,1.1377,1,19,21,178,259,288,104,699,402,17,64.82,1.803
1/19/2016 22:00,0.791266667,0.001033333,0.791033333,1,19,22,80,531,221,80,531,221,16,74.64,1.776
1/19/2016 23:00,0.655,8.33E-05,0.654766667,1,19,23,29,181,43,29,181,43,14,85.74,1.768
1/20/2016 0:00,0.393166667,0.000216667,0.392933333,1,20,0,0,0,0,0,0,0,13,97.67,1.764
1/20/2016 1:00,0.397033333,8.33E-05,0.396633333,1,20,1,0,0,0,0,0,0,12,110.12,1.76
1/20/2016 2:00,0.450733333,0,0.45025,1,20,2,0,0,0,0,0,0,12,122.89,1.771
1/20/2016 3:00,0.35205,0.0004,0.351933333,1,20,3,0,0,0,0,0,0,11,135.8,1.788
1/20/2016 4:00,0.357083333,0.00035,0.35685,1,20,4,0,0,0,0,0,0,10,148.65,1.797
1/20/2016 5:00,0.468366667,0,0.46785,1,20,5,0,0,0,0,0,0,9,160.89,1.8
1/20/2016 6:00,0.806483333,0.000883333,0.80565,1,20,6,0,0,0,0,0,0,8,169.51,1.782
1/20/2016 7:00,0.727033333,0.01885,0.726116667,1,20,7,0,0,0,0,0,0,7,165.14,1.73
1/20/2016 8:00,0.95925,0.226733333,0.95925,1,20,8,0,0,0,0,0,0,7,153.63,1.659
1/20/2016 9:00,0.853216667,0.7402,0.853216667,1,20,9,0,0,0,0,0,0,6,140.91,1.587
1/20/2016 10:00,1.0801,1.824583333,1.0801,1,20,10,0,0,0,0,0,0,5,127.98,1.527
1/20/2016 11:00,0.587,2.125,0.587,1,20,11,0,0,0,0,0,0,4,115.12,1.486
1/20/2016 12:00,0.4904,1.557483333,0.4904,1,20,12,0,0,0,0,0,0,3,102.51,1.462
1/20/2016 13:00,1.026516667,1.2424,1.026516667,1,20,13,0,0,0,0,0,0,4,90.33,1.452
1/20/2016 14:00,0.367083333,0.9908,0.367083333,1,20,14,65,438,150,65,438,150,5,78.84,1.452
1/20/2016 15:00,0.417883333,0.754533333,0.417883333,1,20,15,97,0,97,95,668,341,7,68.41,1.462
1/20/2016 16:00,0.426033333,0.3169,0.426033333,1,20,16,108,783,504,108,783,504,10,59.65,1.486
1/20/2016 17:00,1.043783333,0.074283333,1.043783333,1,20,17,254,45,282,114,841,615,12,53.38,1.521
1/20/2016 18:00,1.653316667,0.005983333,1.653283333,1,20,18,302,108,370,133,821,655,13,50.57,1.568
1/20/2016 19:00,1.201716667,0.002666667,1.201666667,1,20,19,261,40,286,138,792,629,14,51.78,1.631
1/20/2016 20:00,1.098666667,0.003133333,1.098666667,1,20,20,248,251,385,138,731,539,15,56.75,1.702
1/20/2016 21:00,1.17435,0.004116667,1.17435,1,20,21,106,697,405,106,697,405,14,64.61,1.766
1/20/2016 22:00,1.426783333,0.0033,1.426783333,1,20,22,83,521,223,83,521,223,13,74.45,1.832
1/20/2016 23:00,0.737666667,0.0011,0.737333333,1,20,23,31,162,44,31,162,44,11,85.56,1.916
1/21/2016 0:00,0.361416667,0,0.360533333,1,21,0,0,0,0,0,0,0,10,97.5,1.995
1/21/2016 1:00,0.4483,0,0.4472,1,21,1,0,0,0,0,0,0,10,109.96,2.039
1/21/2016 2:00,0.44565,0,0.444083333,1,21,2,0,0,0,0,0,0,10,122.74,2.04
1/21/2016 3:00,0.394216667,0,0.39365,1,21,3,0,0,0,0,0,0,10,135.65,2.005
1/21/2016 4:00,0.393083333,0,0.392266667,1,21,4,0,0,0,0,0,0,10,148.5,1.965
1/21/2016 5:00,0.499866667,0,0.498516667,1,21,5,0,0,0,0,0,0,10,160.71,1.939
1/21/2016 6:00,0.620766667,0,0.6185,1,21,6,0,0,0,0,0,0,10,169.28,1.913
1/21/2016 7:00,0.828266667,0.001433333,0.8262,1,21,7,0,0,0,0,0,0,10,165.04,1.878
1/21/2016 8:00,0.336033333,0.67725,0.336033333,1,21,8,0,0,0,0,0,0,11,153.58,1.826
1/21/2016 9:00,0.32785,2.000966667,0.32785,1,21,9,0,0,0,0,0,0,11,140.88,1.749
1/21/2016 10:00,0.801633333,2.470616667,0.801633333,1,21,10,0,0,0,0,0,0,11,127.95,1.646
1/21/2016 11:00,1.00845,3.5261,1.00845,1,21,11,0,0,0,0,0,0,11,115.09,1.553
1/21/2016 12:00,1.112066667,3.73825,1.112066667,1,21,12,0,0,0,0,0,0,11,102.47,1.53
1/21/2016 13:00,1.063433333,3.725933333,1.063433333,1,21,13,0,0,0,0,0,0,11,90.27,1.567
1/21/2016 14:00,0.849,3.339066667,0.849,1,21,14,53,527,156,53,527,156,13,78.76,1.542
1/21/2016 15:00,0.37635,2.504583333,0.37635,1,21,15,76,745,351,76,745,351,14,68.3,1.382
1/21/2016 16:00,0.274966667,1.032683333,0.274966667,1,21,16,87,851,519,87,851,519,15,59.5,1.209
1/21/2016 17:00,0.6688,0.100333333,0.66875,1,21,17,96,894,631,96,894,631,14,53.2,1.173
1/21/2016 18:00,2.5518,0.000233333,2.55135,1,21,18,272,391,521,99,906,677,14,50.36,1.264
1/21/2016 19:00,0.928533333,0.000133333,0.927966667,1,21,19,100,891,655,100,891,655,14,51.55,1.327
1/21/2016 20:00,0.778933333,0.00145,0.778916667,1,21,20,94,863,570,94,863,570,13,56.52,1.263
1/21/2016 21:00,1.331483333,0.00015,1.330666667,1,21,21,83,800,429,83,800,429,13,64.4,1.101
1/21/2016 22:00,1.133466667,0.0011,1.13325,1,21,22,62,678,246,62,678,246,12,74.25,0.906
1/21/2016 23:00,0.720583333,0.000683333,0.72015,1,21,23,26,357,55,26,357,55,9,85.38,0.766
1/22/2016 0:00,0.438316667,0,0.437483333,1,22,0,0,0,0,0,0,0,7,97.33,0.766
1/22/2016 1:00,0.42035,0.000416667,0.420216667,1,22,1,0,0,0,0,0,0,6,109.8,0.845
1/22/2016 2:00,0.31095,0,0.310616667,1,22,2,0,0,0,0,0,0,5,122.58,0.876
1/22/2016 3:00,0.389833333,0,0.388633333,1,22,3,0,0,0,0,0,0,4,135.51,0.856
